locationid1,ywp_year,Belgium,France,Netherlands,Portugal,SU_external_type__$,SU_external_type__I,SU_external_type__L,SU_external_type__M,SU_external_type__O,SU_external_type__T,SU_external_type__U,SU_external_type__W,SU_external_type__X,SU_external_type__Y,Soviet Union,Spain,US_external_type__$,US_external_type__I,US_external_type__L,US_external_type__M,US_external_type__O,US_external_type__T,US_external_type__U,US_external_type__W,US_external_type__X,US_external_type__Y,United Kingdom,United States,actorID,bc_id,bc_name,bwd_id,bwd_name,conflictID,country1,external_alleged,external_exists,external_type__$,external_type__I,external_type__L,external_type__M,external_type__O,external_type__T,external_type__U,external_type__W,external_type__X,external_type__Y,locationid2,ywp_id,ywp_name
700.0,1982,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8960,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1983,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8961,Mahaz-i Milli-yi Islami-yi Afghanistan
700.0,1984,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8963,Mahaz-i Milli-yi Islami-yi Afghanistan
700.0,1985,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8970,Mahaz-i Milli-yi Islami-yi Afghanistan
700.0,1986,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,9062,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1987,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8998,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1988,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,9066,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1989,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1142,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,9279,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1990,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1143,189,Afghanistan,760,Government of Afghanistan - Military faction (forces of Shahnawaz Tanay),137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,9260,Military faction (forces of Shahnawaz Tanay)
700.0,1991,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1142,189,Afghanistan,760,Government of Afghanistan - Jam'iyyat-i Islami-yi Afghanistan,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,9261,Jam'iyyat-i Islami-yi Afghanistan
710.0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6631,Government of Vietnam
710.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6633,Government of Vietnam
710.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6635,Government of Vietnam
710.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6637,Government of Vietnam
710.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6641,Government of Vietnam
710.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6643,Government of Vietnam
710.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6645,Government of Vietnam
710.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6647,Government of Vietnam
710.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,288,China - Vietnam,550,Government of China - Government of Vietnam,138,China,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,816.0,6649,Government of Vietnam
750.0,1979,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1148,160,India (Tripura),515,Government of India - TNV,139,India,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,6338,TNV
750.0,1980,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,160,India (Tripura),515,Government of India - TNV,139,India,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6340,TNV
750.0,1981,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,160,India (Tripura),515,Government of India - TNV,139,India,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6342,TNV
750.0,1982,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1157,190,India (Tripura),515,Government of India - TNV,152,India,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6344,TNV
750.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1162,228,India (Tripura),515,Government of India - TNV,156,India,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,6346,TNV
750.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1162,228,India - Pakistan,515,Government of India - TNV,156,India,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,770.0,6348,TNV
750.0,1985,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1162,228,India (Tripura),515,Government of India - TNV,156,India,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6350,TNV
750.0,1986,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1162,228,India (Tripura),515,Government of India - TNV,156,India,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6352,TNV
750.0,1987,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1162,228,India - Pakistan,515,Government of India - TNV,156,India,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,770.0,6354,TNV
750.0,1988,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1162,228,India (Tripura),515,Government of India - TNV,156,India,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6356,TNV
750.0,1989,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1205,228,India - Pakistan,387,Government of India - Sikh insurgents,227,India,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,4661,Sikh insurgents
750.0,1990,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1205,228,India - Pakistan,405,Government of India - ULFA,227,India,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770.0,4737,ULFA
750.0,1991,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1169,228,India - Pakistan,405,Government of India - ULFA,170,India,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,4739,ULFA
770.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1128,282,Pakistan (Baluchistan),544,Government of Pakistan - Baluchi separatists,129,Pakistan,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,6608,Government of Pakistan
770.0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1128,282,Pakistan (Baluchistan),544,Government of Pakistan - Baluchi separatists,129,Pakistan,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,6610,Government of Pakistan
770.0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,282,Pakistan (Baluchistan),544,Government of Pakistan - Baluchi separatists,129,Pakistan,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,6612,Government of Pakistan
770.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1197,196,Pakistan,340,Government of Pakistan - MQM,209,Pakistan,,0.0,,,,,,,,,,,,4225,MQM
771.0,1975,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6430,JSS/SB
771.0,1976,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6432,JSS/SB
771.0,1977,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6434,JSS/SB
771.0,1978,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6436,JSS/SB
771.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6438,JSS/SB
771.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6440,JSS/SB
771.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6442,JSS/SB
771.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6444,JSS/SB
771.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6446,JSS/SB
771.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6448,JSS/SB
771.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6450,JSS/SB
771.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6452,JSS/SB
771.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6454,JSS/SB
771.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,6456,JSS/SB
771.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,3352,JSS/SB
771.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,3394,JSS/SB
771.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,136,Bangladesh (Chittagong Hill Tracts),223,Government of Bangladesh - JSS/SB,126,Bangladesh,,0.0,,,,,,,,,,,,3400,JSS/SB
775.0,1975,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1952,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - RPF,265,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,9352,RPF
775.0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1952,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - RPF,265,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,9357,RPF
775.0,1977,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1952,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - RPF,265,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,9359,RPF
775.0,1978,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1952,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - RPF,265,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,9361,RPF
775.0,1979,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - LNUP,265,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,9363,LNUP
775.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - LNUP,265,Myanmar (Burma),,0.0,,,,,,,,,,,,9365,LNUP
775.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1756,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - LNUP,265,Myanmar (Burma),,0.0,,,,,,,,,,,,9367,LNUP
775.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,367,Myanmar (Lahu),797,Government of Myanmar (Burma) - LNUP,265,Myanmar (Burma),,0.0,,,,,,,,,,,,9369,LNUP
775.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,186,Myanmar (Karen),682,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),,0.0,,,,,,,,,,,,9101,KNU
775.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,186,Myanmar (Karen),682,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),,0.0,,,,,,,,,,,,9105,KNU
775.0,1985,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,186,Myanmar (Karen),682,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,9109,KNU
775.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,186,Myanmar (Karen),682,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),,0.0,,,,,,,,,,,,9116,KNU
775.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1067,186,Myanmar (Karenni),682,Government of Myanmar (Burma) - KNU,56,Myanmar (Burma),,0.0,,,,,,,,,,,,9348,KNU
775.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1043,186,Myanmar (Karen),682,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),,0.0,,,,,,,,,,,,9124,KNU
775.0,1989,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,181,Myanmar (Karen),306,Government of Myanmar (Burma) - KNU,34,Myanmar (Burma),0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,3814,KNU
775.0,1990,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1043,184,Myanmar (Mon),322,Government of Myanmar (Burma) - NMSP,34,Myanmar (Burma),0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,4060,NMSP
775.0,1991,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1043,186,Myanmar (Karen),323,Government of Myanmar (Burma) - RSO,34,Myanmar (Burma),0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,4142,RSO
780.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1164,151,Sri Lanka (Eelam),526,Government of Sri Lanka (Ceylon) - TELO,157,Sri Lanka (Ceylon),0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,6521,TELO
780.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1165,151,Sri Lanka (Eelam),687,Government of Sri Lanka (Ceylon) - TELO,157,Sri Lanka (Ceylon),0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,8000,TELO
780.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1163,151,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,6528,LTTE
780.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1163,151,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6532,LTTE
780.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,151,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,6534,LTTE
780.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1163,156,Sri Lanka (Eelam),256,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,3567,LTTE
780.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1163,156,Sri Lanka (Eelam),256,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,3574,LTTE
780.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1163,151,Sri Lanka (Eelam),243,Government of Sri Lanka (Ceylon) - LTTE,157,Sri Lanka (Ceylon),0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,3497,LTTE
800.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,7226,Government of Thailand
800.0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,7228,Government of Thailand
800.0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,7230,Government of Thailand
800.0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,7232,Government of Thailand
800.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,7234,Government of Thailand
800.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7236,Government of Thailand
800.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1058,312,Thailand,599,Government of Thailand - CPT,43,Thailand,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7238,Government of Thailand
